date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:06	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:30:12%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/bb4ecffa8c8fc3933332894202233d4b.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/bb4ecffa8c8fc3933332894202233d4b.png	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:07	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:28:49%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/bb4ecffa8c8fc3933332894202233d4b.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/login8d82.html	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:08	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:30:13%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/695ca83a133aa56420add02d27b48cc3.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/695ca83a133aa56420add02d27b48cc3.png	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:08	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:28:50%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/695ca83a133aa56420add02d27b48cc3.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/loginbb05.html	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:09	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:30:15%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/4331f9197299c1180454b4ee4391d60a.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/4331f9197299c1180454b4ee4391d60a.png	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:10	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:30:16%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/4331f9197299c1180454b4ee4391d60a.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/loginb286.html	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:11	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:30:17%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/7f3fdc7bdb8a9e0f806ebec9f88c1be6.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/7f3fdc7bdb8a9e0f806ebec9f88c1be6.jpg	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:12	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:30:17%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/7f3fdc7bdb8a9e0f806ebec9f88c1be6.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/login0709.html	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:12	1394/1394	---M--	200	added ('OK')	image/png	etag:%2263a2f51d-572%22	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/star.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/star.png	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_blocks.css?v=V3.1.80049)
14:09:12	158393/158393	---M--	200	added ('OK')	image/png	etag:%2263a2f51d-26ab9%22	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/home-top-bg-new.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/home-top-bg-new.png	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_blocks.css?v=V3.1.80049)
14:09:12	179472/179472	---M--	200	added ('OK')	image/jpeg	etag:%2263a2f51d-2bd10%22	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/view3.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/view3.jpg	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_blocks.css?v=V3.1.80049)
14:09:13	79554/79554	---M--	200	added ('OK')	image/jpeg	etag:%2263a2f51c-136c2%22	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/bg-02.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/bg-02.jpg	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_blocks.css?v=V3.1.80049)
14:09:13	765223/765223	---M--	200	added ('OK')	image/jpeg	etag:%2263a2f51d-bad27%22	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/view5.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/view5.jpg	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_blocks.css?v=V3.1.80049)
14:09:13	54775/54775	---M--	200	added ('OK')	image/jpeg	etag:%2263a2f51d-d5f7%22	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/view.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/view.jpg	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_blocks.css?v=V3.1.80049)
14:09:13	78266/78266	---M--	200	added ('OK')	image/jpeg	etag:%2263a2f51d-131ba%22	https://d235vmrai5heq2.cloudfront.net/elements/bundles/bg-05.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/bg-05.jpg	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_blocks.css?v=V3.1.80049)
14:09:14	248996/248996	---M--	200	added ('OK')	image/jpeg	etag:%2263a2f51d-3cca4%22	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/view2.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/images/view2.jpg	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_blocks.css?v=V3.1.80049)
14:09:14	7872/7872	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263a2f51c-1ec0%22	https://d235vmrai5heq2.cloudfront.net/css/community/fonts/zenler-community.eot?alx3mm	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/css/community/fonts/zenler-communityfe1c.eot	(from https://d235vmrai5heq2.cloudfront.net/css/community/icon.css)
14:09:14	7672/7672	---M--	200	added ('OK')	application/octet-stream	etag:%2263a2f51c-1df8%22	https://d235vmrai5heq2.cloudfront.net/css/community/fonts/zenler-community.ttf?alx3mm	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/css/community/fonts/zenler-communityfe1c.ttf	(from https://d235vmrai5heq2.cloudfront.net/css/community/icon.css)
14:09:15	7748/7748	---M--	200	added ('OK')	application/font-woff	etag:%2263a2f51c-1e44%22	https://d235vmrai5heq2.cloudfront.net/css/community/fonts/zenler-community.woff?alx3mm	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/css/community/fonts/zenler-communityfe1c.woff	(from https://d235vmrai5heq2.cloudfront.net/css/community/icon.css)
14:09:15	27165/27165	---M--	200	added ('OK')	image/svg+xml	etag:%2263a2f51c-6a1d%22	https://d235vmrai5heq2.cloudfront.net/css/community/fonts/zenler-community.svg?alx3mm	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/css/community/fonts/zenler-communityfe1c.svg	(from https://d235vmrai5heq2.cloudfront.net/css/community/icon.css)
14:09:16	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:30:21%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/css/media/theme-5/background.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/css/media/theme-5/background.jpg	(from https://d235vmrai5heq2.cloudfront.net/elements/css/counteverest/counteverest.css)
14:09:17	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:28:59%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/css/media/theme-5/background.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/login23b2.html	(from https://d235vmrai5heq2.cloudfront.net/elements/css/counteverest/counteverest.css)
14:09:17	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:30:23%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/css/media/theme-12/bg-video-fallback.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/css/media/theme-12/bg-video-fallback.jpg	(from https://d235vmrai5heq2.cloudfront.net/elements/css/counteverest/counteverest.css)
14:09:18	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:00%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/css/media/theme-12/bg-video-fallback.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/login4199.html	(from https://d235vmrai5heq2.cloudfront.net/elements/css/counteverest/counteverest.css)
14:09:19	6220/6220	---M--	200	added ('OK')	image/jpeg	etag:%22937fa1e8744c5961eb9d2dbd9e7d082c%22	https://s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/6368d72459bee_1667815204_whatsapp-image-2022-09-15-at-1-56-39-pm.jpeg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/6368d72459bee_1667815204_whatsapp-image-2022-09-15-at-1-56-39-pm.jpg	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:20	32966/32966	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:02%20GMT	https://blog.nxtinteractive.sg/login	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/login.html	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:21	41474/41474	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:03%20GMT	https://blog.nxtinteractive.sg/blog	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog.html	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:22	3305/3305	---M--	200	added ('OK')	image/png	etag:%222b3ed112df3a7a9b37f6e939b2b146b7%22	https://s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/users/34045.62ff84e213ee4/s-4.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/users/34045.62ff84e213ee4/s-4.png	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:24	168319/168319	---M--	200	added ('OK')	image/jpeg	etag:%223d8e0d89fbaeebfdb27cca594cb20274%22	https://s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16248/data/thumb/l-1.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16248/data/thumb/l-1.jpg	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:25	178434/178434	---M--	200	added ('OK')	image/jpeg	etag:%2221f3bb8b73ffaf63adb06d1243f31036%22	https://s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/2487_cline_vr_studio_2019031863abf748555f7_lg.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/2487_cline_vr_studio_2019031863abf748555f7_lg.jpg	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:26	41587/41587	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:30:31%20GMT	https://blog.nxtinteractive.sg/blog/category/ar	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/ar.html	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:27	39481/39481	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:09%20GMT	https://blog.nxtinteractive.sg/blog/category/augmented-reality	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/augmented-reality.html	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:28	38632/38632	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:10%20GMT	https://blog.nxtinteractive.sg/blog/category/games	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/games.html	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:29	36718/36718	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:30:35%20GMT	https://blog.nxtinteractive.sg/blog/category/gaming	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/gaming.html	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:30	41563/41563	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:12%20GMT	https://blog.nxtinteractive.sg/blog/category/metaverse	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/metaverse.html	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:31	38532/38532	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:13%20GMT	https://blog.nxtinteractive.sg/blog/category/virtual-reality	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/virtual-reality.html	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:33	41553/41553	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:30:38%20GMT	https://blog.nxtinteractive.sg/blog/category/vr	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/vr.html	(from https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry)
14:09:34	173400/173400	---M--	200	added ('OK')	image/jpeg	etag:%220b74ef847fbbafc9a3c98559364b62d6%22	https://s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16247/data/thumb/l-5.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16247/data/thumb/l-5.jpg	(from https://blog.nxtinteractive.sg/blog/augmented-reality-in-automobile-industry)
14:09:35	297030/297030	---M--	200	added ('OK')	image/png	etag:%22da091884331589cd83bad59c15aec7e8%22	https://s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/0463abf4848002f_lg.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/0463abf4848002f_lg.png	(from https://blog.nxtinteractive.sg/blog/augmented-reality-in-automobile-industry)
14:09:36	36687/36687	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:30:41%20GMT	https://blog.nxtinteractive.sg/blog/category/automobile	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/automobile.html	(from https://blog.nxtinteractive.sg/blog/augmented-reality-in-automobile-industry)
14:09:37	36687/36687	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:19%20GMT	https://blog.nxtinteractive.sg/blog/category/automobile-industry	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/automobile-industry.html	(from https://blog.nxtinteractive.sg/blog/augmented-reality-in-automobile-industry)
14:09:38	36687/36687	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:20%20GMT	https://blog.nxtinteractive.sg/blog/category/cars	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/cars.html	(from https://blog.nxtinteractive.sg/blog/augmented-reality-in-automobile-industry)
14:09:40	181745/181745	---M--	200	added ('OK')	image/jpeg	etag:%22186864892aac112eb73e1c8c9a27d310%22	https://s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16246/data/thumb/l-1.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16246/data/thumb/l-1.jpg	(from https://blog.nxtinteractive.sg/blog/virtual-reality-in-healthcare)
14:09:40	121541/121541	---M--	200	added ('OK')	image/jpeg	etag:%22a10ed988f9c5d4072ad2bd3ea11d150a%22	https://s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/VR-Play-in-Bridging-the-Gap-in-Medical-Education63abf1975aa97_lg.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/VR-Play-in-Bridging-the-Gap-in-Medical-Education63abf1975aa97_lg.jpg	(from https://blog.nxtinteractive.sg/blog/virtual-reality-in-healthcare)
14:09:41	39411/39411	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:23%20GMT	https://blog.nxtinteractive.sg/blog/category/healthcare	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/healthcare.html	(from https://blog.nxtinteractive.sg/blog/virtual-reality-in-healthcare)
14:09:43	184868/184868	---M--	200	added ('OK')	image/jpeg	etag:%22dfe372cd49a8bee11a5854ed086bff78%22	https://s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16245/data/thumb/l-8.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16245/data/thumb/l-8.jpg	(from https://blog.nxtinteractive.sg/blog/augmented-reality-in-healthcare)
14:09:44	280057/280057	---M--	200	added ('OK')	image/jpeg	etag:%22298c9bbf642269734b37fe92c7d7b7ea%22	https://s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/Augmented-Reality_lead_063abdce8ecfed_lg.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/Augmented-Reality_lead_063abdce8ecfed_lg.jpg	(from https://blog.nxtinteractive.sg/blog/augmented-reality-in-healthcare)
14:09:45	153440/153440	---M--	200	added ('OK')	image/jpeg	etag:%22c40ea305db0980b9d74813037b92a9ea%22	https://s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16244/data/thumb/l-6.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16244/data/thumb/l-6.jpg	(from https://blog.nxtinteractive.sg/blog/augmented-reality-development-services)
14:09:46	43945/43945	---M--	200	added ('OK')	image/png	etag:%227ccc3fe58acd3973d97f99b280f28302%22	https://s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/comparison-of-arkit-and-arcore-features-in-2022-163abd7ccbb159_lg.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/comparison-of-arkit-and-arcore-features-in-2022-163abd7ccbb159_lg.png	(from https://blog.nxtinteractive.sg/blog/augmented-reality-development-services)
14:09:47	163659/163659	---M--	200	added ('OK')	image/jpeg	etag:%227c4a25f44eeb93ff906f2532d0d6b421%22	https://s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16243/data/thumb/l-3.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16243/data/thumb/l-3.jpg	(from https://blog.nxtinteractive.sg/blog/metaverse-development-services)
14:09:48	31330/31330	---M--	200	added ('OK')	image/png	etag:%22ebd411868b90703ffabdef61c5c5e40a%22	https://s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/metaverse-use-cases-and-benefits63abce869e73c_lg.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/metaverse-use-cases-and-benefits63abce869e73c_lg.png	(from https://blog.nxtinteractive.sg/blog/metaverse-development-services)
14:09:49	36656/36656	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:31%20GMT	https://blog.nxtinteractive.sg/blog/category/ecommerce	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/ecommerce.html	(from https://blog.nxtinteractive.sg/blog/metaverse-development-services)
14:09:50	36656/36656	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:32%20GMT	https://blog.nxtinteractive.sg/blog/category/fashion	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/fashion.html	(from https://blog.nxtinteractive.sg/blog/metaverse-development-services)
14:09:51	36656/36656	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:30:56%20GMT	https://blog.nxtinteractive.sg/blog/category/real-estate	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/real-estate.html	(from https://blog.nxtinteractive.sg/blog/metaverse-development-services)
14:09:52	36656/36656	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:30:58%20GMT	https://blog.nxtinteractive.sg/blog/category/retail	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/retail.html	(from https://blog.nxtinteractive.sg/blog/metaverse-development-services)
14:09:53	36656/36656	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:35%20GMT	https://blog.nxtinteractive.sg/blog/category/virtual-office	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/category/virtual-office.html	(from https://blog.nxtinteractive.sg/blog/metaverse-development-services)
14:09:55	59338/59338	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:31:00%20GMT	https://blog.nxtinteractive.sg/privacypolicy	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/privacypolicy.html	(from https://blog.nxtinteractive.sg/cookiepolicy)
14:09:55	904/904	---MC-	200	added ('OK')	text/javascript	date:Wed,%2028%20Dec%202022%2008:39:55%20GMT	https://www.google.com/recaptcha/api.js?onload=loadCaptcha	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/www.google.com/recaptcha/api4402.js	(from https://blog.nxtinteractive.sg/cookiepolicy)
14:09:56	60/60	---MCZ	200	added ('OK')	text/plain	date:Wed,%2028%20Dec%202022%2008:31:01%20GMT	https://d235vmrai5heq2.cloudfront.net/robots.txt		(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:57	116158/116158	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f51c-1c5be%22	https://d235vmrai5heq2.cloudfront.net/css/app.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/css/app.css	(from https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/7dba93149f3d646c27f255ddcd694c41.png)
14:09:57	1443/1443	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f51c-5a3%22	https://d235vmrai5heq2.cloudfront.net/css/admin/separate/pages/login.min.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/css/admin/separate/pages/login.min.css	(from https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/7dba93149f3d646c27f255ddcd694c41.png)
14:09:57	117776/117776	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f51c-1cc10%22	https://d235vmrai5heq2.cloudfront.net/css/admin/lib/bootstrap/bootstrap.min.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/css/admin/lib/bootstrap/bootstrap.min.css	(from https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/7dba93149f3d646c27f255ddcd694c41.png)
14:09:57	52105/52105	---M--	200	added ('OK')	image/jpeg	etag:%2263a2f526-cb89%22	https://www.newzenler.com/images/social-share.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/www.newzenler.com/images/social-share.jpg	(from https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/7dba93149f3d646c27f255ddcd694c41.png)
14:09:57	354636/354636	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f51c-5694c%22	https://d235vmrai5heq2.cloudfront.net/css/admin/main.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/css/admin/main.css	(from https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/7dba93149f3d646c27f255ddcd694c41.png)
14:09:58	874/874	---M--	200	added ('OK')	image/svg+xml	etag:%2263a2f525-36a%22	https://d235vmrai5heq2.cloudfront.net/images/back.svg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/images/back.svg	(from https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/7dba93149f3d646c27f255ddcd694c41.png)
